ENTITYID,CREATEDAT,RETURN_VALUE,ROLLING_PERIOD,TENURE_UNIT
Nifty Services Sector,2026-03-01 10:00:40.290 +0530,13.599867552,36,MONTH
Nifty Services Sector,2026-03-01 10:00:40.290 +0530,15.399820557,12,MONTH
Nifty Services Sector,2026-03-01 10:00:40.290 +0530,14.666741718,60,MONTH
Nifty Rural,2026-03-01 10:00:40.290 +0530,15.778409606,60,MONTH
Nifty Rural,2026-03-01 10:00:40.290 +0530,13.917141579,12,MONTH
Nifty Rural,2026-03-01 10:00:40.290 +0530,14.68203287,36,MONTH
Nifty Realty,2026-03-01 10:00:40.290 +0530,22.762053497,60,MONTH
Nifty Realty,2026-03-01 10:00:40.290 +0530,21.427413164,36,MONTH
Nifty Realty,2026-03-01 10:00:40.290 +0530,22.901596934,12,MONTH
Nifty REITs & InvITs,2026-03-01 10:00:40.290 +0530,12.328472316,60,MONTH
Nifty REITs & InvITs,2026-03-01 10:00:40.290 +0530,10.807537828,36,MONTH
Nifty REITs & InvITs,2026-03-01 10:00:40.290 +0530,13.39407677,12,MONTH
Nifty Private Bank,2026-03-01 10:00:40.290 +0530,10.616459877,60,MONTH
Nifty Private Bank,2026-03-01 10:00:40.290 +0530,9.709063972,36,MONTH
Nifty Private Bank,2026-03-01 10:00:40.290 +0530,12.851234843,12,MONTH
Nifty Pharma,2026-03-01 10:00:40.290 +0530,14.350485399,60,MONTH
Nifty Pharma,2026-03-01 10:00:40.290 +0530,12.666205087,12,MONTH
Nifty Pharma,2026-03-01 10:00:40.290 +0530,14.466041224,36,MONTH
Nifty PSU Bank,2026-03-01 10:00:40.290 +0530,19.575545366,12,MONTH
Nifty PSU Bank,2026-03-01 10:00:40.290 +0530,17.78019362,60,MONTH
Nifty PSU Bank,2026-03-01 10:00:40.290 +0530,17.316312702,36,MONTH
Nifty PSE,2026-03-01 10:00:40.290 +0530,20.695186605,36,MONTH
Nifty PSE,2026-03-01 10:00:40.290 +0530,20.209079303,12,MONTH
Nifty PSE,2026-03-01 10:00:40.290 +0530,21.355295583,60,MONTH
Nifty Oil & Gas,2026-03-01 10:00:40.290 +0530,17.521105276,60,MONTH
Nifty Oil & Gas,2026-03-01 10:00:40.290 +0530,15.92746669,12,MONTH
Nifty Oil & Gas,2026-03-01 10:00:40.290 +0530,16.037560739,36,MONTH
Nifty Non-Cyclical Consumer,2026-03-01 10:00:40.290 +0530,15.725828372,12,MONTH
Nifty Non-Cyclical Consumer,2026-03-01 10:00:40.290 +0530,16.284779745,36,MONTH
Nifty Non-Cyclical Consumer,2026-03-01 10:00:40.290 +0530,16.961979433,60,MONTH
Nifty Next 50,2026-03-01 10:00:40.290 +0530,15.781701227,60,MONTH
Nifty Next 50,2026-03-01 10:00:40.290 +0530,14.251949338,12,MONTH
Nifty Next 50,2026-03-01 10:00:40.290 +0530,14.67912933,36,MONTH
Nifty Mobility,2026-03-01 10:00:40.290 +0530,17.107053529,12,MONTH
Nifty Mobility,2026-03-01 10:00:40.290 +0530,19.110689901,60,MONTH
Nifty Mobility,2026-03-01 10:00:40.290 +0530,18.000369444,36,MONTH
Nifty Midcap150 Momentum 50,2026-03-01 10:00:40.290 +0530,24.297151502,12,MONTH
Nifty Midcap150 Momentum 50,2026-03-01 10:00:40.290 +0530,25.862716667,36,MONTH
Nifty Midcap150 Momentum 50,2026-03-01 10:00:40.290 +0530,27.700098276,60,MONTH
Nifty Midcap Select,2026-03-01 10:00:40.290 +0530,19.623069089,60,MONTH
Nifty Midcap Select,2026-03-01 10:00:40.290 +0530,18.951638644,12,MONTH
Nifty Midcap Select,2026-03-01 10:00:40.290 +0530,18.328466204,36,MONTH
Nifty Midcap Liquid 15,2026-03-01 10:00:40.290 +0530,21.80339547,12,MONTH
Nifty Midcap Liquid 15,2026-03-01 10:00:40.290 +0530,23.345536319,60,MONTH
Nifty Midcap Liquid 15,2026-03-01 10:00:40.290 +0530,21.87876224,36,MONTH
Nifty Midcap 50,2026-03-01 10:00:40.290 +0530,20.674855122,12,MONTH
Nifty Midcap 50,2026-03-01 10:00:40.290 +0530,21.231904388,36,MONTH
Nifty Midcap 50,2026-03-01 10:00:40.290 +0530,22.577442086,60,MONTH
Nifty Midcap 150,2026-03-01 10:00:40.290 +0530,20.9007597,36,MONTH
Nifty Midcap 150,2026-03-01 10:00:40.290 +0530,20.0074777,12,MONTH
Nifty Midcap 150,2026-03-01 10:00:40.290 +0530,22.347505767,60,MONTH
Nifty MidSmallcap400 Momentum Quality 100,2026-03-01 10:00:40.290 +0530,21.523738542,36,MONTH
Nifty MidSmallcap400 Momentum Quality 100,2026-03-01 10:00:40.290 +0530,20.093672676,12,MONTH
Nifty MidSmallcap400 Momentum Quality 100,2026-03-01 10:00:40.290 +0530,22.961781897,60,MONTH
Nifty MidSmallcap 400,2026-03-01 10:00:40.290 +0530,19.454212962,12,MONTH
Nifty MidSmallcap 400,2026-03-01 10:00:40.290 +0530,22.001759264,60,MONTH
Nifty MidSmallcap 400,2026-03-01 10:00:40.290 +0530,20.402161663,36,MONTH
Nifty MidSmall India Consumption,2026-03-01 10:00:40.290 +0530,19.408718287,36,MONTH
Nifty MidSmall India Consumption,2026-03-01 10:00:40.290 +0530,20.596390148,60,MONTH
Nifty MidSmall India Consumption,2026-03-01 10:00:40.290 +0530,18.283315094,12,MONTH
Nifty MidSmall IT & Telecom,2026-03-01 10:00:40.290 +0530,30.51368436,60,MONTH
Nifty MidSmall IT & Telecom,2026-03-01 10:00:40.290 +0530,28.370365046,36,MONTH
Nifty MidSmall IT & Telecom,2026-03-01 10:00:40.290 +0530,29.433445772,12,MONTH
Nifty MidSmall Healthcare,2026-03-01 10:00:40.290 +0530,19.961540517,60,MONTH
Nifty MidSmall Healthcare,2026-03-01 10:00:40.290 +0530,20.861371065,36,MONTH
Nifty MidSmall Healthcare,2026-03-01 10:00:40.290 +0530,20.63019434,12,MONTH
Nifty MidSmall Financial Services,2026-03-01 10:00:40.290 +0530,12.546046059,60,MONTH
Nifty MidSmall Financial Services,2026-03-01 10:00:40.290 +0530,15.459501677,12,MONTH
Nifty MidSmall Financial Services,2026-03-01 10:00:40.290 +0530,12.316791551,36,MONTH
Nifty Microcap 250,2026-03-01 10:00:40.290 +0530,26.115740531,36,MONTH
Nifty Microcap 250,2026-03-01 10:00:40.290 +0530,26.586235052,12,MONTH
Nifty Microcap 250,2026-03-01 10:00:40.290 +0530,28.543026012,60,MONTH
Nifty Metal,2026-03-01 10:00:40.290 +0530,21.215631293,36,MONTH
Nifty Metal,2026-03-01 10:00:40.290 +0530,24.304493988,60,MONTH
Nifty Metal,2026-03-01 10:00:40.290 +0530,24.714334634,12,MONTH
Nifty Media,2026-03-01 10:00:40.290 +0530,-4.109098049,12,MONTH
Nifty Media,2026-03-01 10:00:40.290 +0530,-4.165904157,36,MONTH
Nifty Media,2026-03-01 10:00:40.290 +0530,-2.392426626,60,MONTH
Nifty MNC,2026-03-01 10:00:40.290 +0530,13.657498499,36,MONTH
Nifty MNC,2026-03-01 10:00:40.290 +0530,14.399604049,60,MONTH
Nifty MNC,2026-03-01 10:00:40.290 +0530,12.936356794,12,MONTH
Nifty Low Volatility 50,2026-03-01 10:00:40.290 +0530,15.289144669,12,MONTH
Nifty Low Volatility 50,2026-03-01 10:00:40.290 +0530,16.751080982,60,MONTH
Nifty Low Volatility 50,2026-03-01 10:00:40.290 +0530,16.150207044,36,MONTH
Nifty Infrastructure,2026-03-01 10:00:40.290 +0530,16.738348014,12,MONTH
Nifty Infrastructure,2026-03-01 10:00:40.290 +0530,18.111293187,36,MONTH
Nifty Infrastructure,2026-03-01 10:00:40.290 +0530,19.135241227,60,MONTH
Nifty India Tourism,2026-03-01 10:00:40.290 +0530,19.790418169,12,MONTH
Nifty India Tourism,2026-03-01 10:00:40.290 +0530,17.824721065,36,MONTH
Nifty India Tourism,2026-03-01 10:00:40.290 +0530,19.597378202,60,MONTH
Nifty India Select 5 Corporate Groups (MAATR),2026-03-01 10:00:40.290 +0530,23.654484722,36,MONTH
Nifty India Select 5 Corporate Groups (MAATR),2026-03-01 10:00:40.290 +0530,26.059112685,60,MONTH
Nifty India Select 5 Corporate Groups (MAATR),2026-03-01 10:00:40.290 +0530,23.541822292,12,MONTH
Nifty India Railways PSU,2026-03-01 10:00:40.290 +0530,39.681184527,12,MONTH
Nifty India Railways PSU,2026-03-01 10:00:40.290 +0530,45.429174558,36,MONTH
Nifty India New Age Consumption,2026-03-01 10:00:40.290 +0530,15.157373611,36,MONTH
Nifty India New Age Consumption,2026-03-01 10:00:40.290 +0530,15.128816282,12,MONTH
Nifty India New Age Consumption,2026-03-01 10:00:40.290 +0530,16.334562685,60,MONTH
Nifty India Manufacturing,2026-03-01 10:00:40.290 +0530,16.45622935,12,MONTH
Nifty India Manufacturing,2026-03-01 10:00:40.290 +0530,19.31741835,60,MONTH
Nifty India Manufacturing,2026-03-01 10:00:40.290 +0530,17.928051968,36,MONTH
Nifty India Digital,2026-03-01 10:00:40.290 +0530,17.228066946,12,MONTH
Nifty India Digital,2026-03-01 10:00:40.290 +0530,17.064258102,36,MONTH
Nifty India Digital,2026-03-01 10:00:40.290 +0530,18.116830419,60,MONTH
Nifty India Defence,2026-03-01 10:00:40.290 +0530,46.967671569,12,MONTH
Nifty India Defence,2026-03-01 10:00:40.290 +0530,51.200959867,60,MONTH
Nifty India Defence,2026-03-01 10:00:40.290 +0530,52.102436709,36,MONTH
Nifty India Corporate Group Index - Tata Group 25% Cap,2026-03-01 10:00:40.290 +0530,24.440323681,60,MONTH
Nifty India Corporate Group Index - Tata Group 25% Cap,2026-03-01 10:00:40.290 +0530,22.316074249,36,MONTH
Nifty India Corporate Group Index - Tata Group 25% Cap,2026-03-01 10:00:40.290 +0530,21.511354007,12,MONTH
Nifty India Corporate Group Index - Tata Group,2026-03-01 10:00:40.290 +0530,19.712100577,36,MONTH
Nifty India Corporate Group Index - Tata Group,2026-03-01 10:00:40.290 +0530,19.405501254,12,MONTH
Nifty India Corporate Group Index - Tata Group,2026-03-01 10:00:40.290 +0530,21.045115951,60,MONTH
Nifty India Corporate Group Index - Mahindra Group,2026-03-01 10:00:40.290 +0530,22.600186341,12,MONTH
Nifty India Corporate Group Index - Mahindra Group,2026-03-01 10:00:40.290 +0530,20.261768591,36,MONTH
Nifty India Corporate Group Index - Mahindra Group,2026-03-01 10:00:40.290 +0530,21.667358282,60,MONTH
Nifty India Corporate Group Index - Aditya Birla Group,2026-03-01 10:00:40.290 +0530,15.57956973,60,MONTH
Nifty India Corporate Group Index - Aditya Birla Group,2026-03-01 10:00:40.290 +0530,14.167555919,12,MONTH
Nifty India Corporate Group Index - Aditya Birla Group,2026-03-01 10:00:40.290 +0530,13.841093303,36,MONTH
Nifty India Consumption,2026-03-01 10:00:40.290 +0530,14.661057422,12,MONTH
Nifty India Consumption,2026-03-01 10:00:40.290 +0530,16.09336773,60,MONTH
Nifty India Consumption,2026-03-01 10:00:40.290 +0530,15.276078291,36,MONTH
Nifty IT,2026-03-01 10:00:40.290 +0530,21.891793449,12,MONTH
Nifty IT,2026-03-01 10:00:40.290 +0530,21.030964172,60,MONTH
Nifty IT,2026-03-01 10:00:40.290 +0530,20.10955127,36,MONTH
Nifty IPO,2026-03-01 10:00:40.290 +0530,9.692729028,60,MONTH
Nifty IPO,2026-03-01 10:00:40.290 +0530,9.460641131,12,MONTH
Nifty IPO,2026-03-01 10:00:40.290 +0530,9.18006169,36,MONTH
Nifty Housing,2026-03-01 10:00:40.290 +0530,16.013611343,36,MONTH
Nifty Housing,2026-03-01 10:00:40.290 +0530,17.57963867,60,MONTH
Nifty Housing,2026-03-01 10:00:40.290 +0530,16.279286653,12,MONTH
Nifty High Beta 50,2026-03-01 10:00:40.290 +0530,15.821957914,60,MONTH
Nifty High Beta 50,2026-03-01 10:00:40.290 +0530,14.244318245,36,MONTH
Nifty High Beta 50,2026-03-01 10:00:40.290 +0530,14.842970871,12,MONTH
Nifty Healthcare Index,2026-03-01 10:00:40.290 +0530,14.634280348,12,MONTH
Nifty Healthcare Index,2026-03-01 10:00:40.290 +0530,16.461753865,60,MONTH
Nifty Healthcare Index,2026-03-01 10:00:40.290 +0530,16.4378694,36,MONTH
Nifty Growth Sectors 15,2026-03-01 10:00:40.290 +0530,11.538338676,12,MONTH
Nifty Growth Sectors 15,2026-03-01 10:00:40.290 +0530,12.758914601,60,MONTH
Nifty Growth Sectors 15,2026-03-01 10:00:40.290 +0530,11.695864781,36,MONTH
Nifty Financial Services Ex-Bank,2026-03-01 10:00:40.290 +0530,16.022740671,12,MONTH
Nifty Financial Services Ex-Bank,2026-03-01 10:00:40.290 +0530,13.391589236,36,MONTH
Nifty Financial Services Ex-Bank,2026-03-01 10:00:40.290 +0530,13.922255049,60,MONTH
Nifty Financial Services 25/50,2026-03-01 10:00:40.290 +0530,16.634241254,12,MONTH
Nifty Financial Services 25/50,2026-03-01 10:00:40.290 +0530,14.94731865,60,MONTH
Nifty Financial Services 25/50,2026-03-01 10:00:40.290 +0530,14.247040531,36,MONTH
Nifty Financial Services,2026-03-01 10:00:40.290 +0530,13.397075635,36,MONTH
Nifty Financial Services,2026-03-01 10:00:40.290 +0530,14.134193006,60,MONTH
Nifty Financial Services,2026-03-01 10:00:40.290 +0530,16.290093659,12,MONTH
Nifty FMCG,2026-03-01 10:00:40.290 +0530,12.8354,12,MONTH
Nifty FMCG,2026-03-01 10:00:40.290 +0530,13.600471363,36,MONTH
Nifty FMCG,2026-03-01 10:00:40.290 +0530,14.184217669,60,MONTH
Nifty Energy,2026-03-01 10:00:40.290 +0530,19.717542086,60,MONTH
Nifty Energy,2026-03-01 10:00:40.290 +0530,17.973121363,36,MONTH
Nifty Energy,2026-03-01 10:00:40.290 +0530,18.166356934,12,MONTH
Nifty EV & New Age Automotive,2026-03-01 10:00:40.290 +0530,28.583054571,36,MONTH
Nifty EV & New Age Automotive,2026-03-01 10:00:40.290 +0530,28.864333665,60,MONTH
Nifty EV & New Age Automotive,2026-03-01 10:00:40.290 +0530,24.295658987,12,MONTH
Nifty Dividend Opportunities 50,2026-03-01 10:00:40.290 +0530,18.172410798,60,MONTH
Nifty Dividend Opportunities 50,2026-03-01 10:00:40.290 +0530,17.163274365,36,MONTH
Nifty Dividend Opportunities 50,2026-03-01 10:00:40.290 +0530,16.476401951,12,MONTH
Nifty Core Housing,2026-03-01 10:00:40.290 +0530,13.735822152,12,MONTH
Nifty Core Housing,2026-03-01 10:00:40.290 +0530,15.029991379,60,MONTH
Nifty Core Housing,2026-03-01 10:00:40.290 +0530,13.994962847,36,MONTH
Nifty Consumer Durables,2026-03-01 10:00:40.290 +0530,17.316631597,36,MONTH
Nifty Consumer Durables,2026-03-01 10:00:40.290 +0530,18.55733399,60,MONTH
Nifty Consumer Durables,2026-03-01 10:00:40.290 +0530,18.53248798,12,MONTH
Nifty Commodities,2026-03-01 10:00:40.290 +0530,16.740164203,36,MONTH
Nifty Commodities,2026-03-01 10:00:40.290 +0530,18.630514233,60,MONTH
Nifty Commodities,2026-03-01 10:00:40.290 +0530,16.759784042,12,MONTH
Nifty Capital Markets,2026-03-01 10:00:40.290 +0530,33.410500487,60,MONTH
Nifty Capital Markets,2026-03-01 10:00:40.290 +0530,37.24624749,12,MONTH
Nifty Capital Markets,2026-03-01 10:00:40.290 +0530,29.241907557,36,MONTH
Nifty CPSE,2026-03-01 10:00:40.290 +0530,22.16787448,36,MONTH
Nifty CPSE,2026-03-01 10:00:40.290 +0530,21.652183415,12,MONTH
Nifty CPSE,2026-03-01 10:00:40.290 +0530,22.88363411,60,MONTH
Nifty Bank,2026-03-01 10:00:40.290 +0530,14.773446969,12,MONTH
Nifty Bank,2026-03-01 10:00:40.290 +0530,13.045688712,60,MONTH
Nifty Bank,2026-03-01 10:00:40.290 +0530,11.91331709,36,MONTH
Nifty Auto,2026-03-01 10:00:40.290 +0530,17.680893129,60,MONTH
Nifty Auto,2026-03-01 10:00:40.290 +0530,16.763490531,36,MONTH
Nifty Auto,2026-03-01 10:00:40.290 +0530,15.31932878,12,MONTH
Nifty Alpha 50,2026-03-01 10:00:40.290 +0530,26.811573742,60,MONTH
Nifty Alpha 50,2026-03-01 10:00:40.290 +0530,25.005560624,36,MONTH
Nifty Alpha 50,2026-03-01 10:00:40.290 +0530,24.178495331,12,MONTH
Nifty 500,2026-03-01 10:00:40.290 +0530,16.972013497,60,MONTH
Nifty 500,2026-03-01 10:00:40.290 +0530,15.818045497,36,MONTH
Nifty 500,2026-03-01 10:00:40.290 +0530,15.666701254,12,MONTH
Nifty 50,2026-03-01 10:00:40.290 +0530,14.626962009,36,MONTH
Nifty 50,2026-03-01 10:00:40.290 +0530,15.61997411,60,MONTH
Nifty 50,2026-03-01 10:00:40.290 +0530,15.017785854,12,MONTH
Nifty 200,2026-03-01 10:00:40.290 +0530,15.330556307,12,MONTH
Nifty 200,2026-03-01 10:00:40.290 +0530,15.271017436,36,MONTH
Nifty 200,2026-03-01 10:00:40.290 +0530,16.363871288,60,MONTH
Nifty 100,2026-03-01 10:00:40.290 +0530,14.731806063,12,MONTH
Nifty 100,2026-03-01 10:00:40.290 +0530,15.539173497,60,MONTH
Nifty 100,2026-03-01 10:00:40.290 +0530,14.502748614,36,MONTH
NIFTY500 Value 50,2026-03-01 10:00:40.290 +0530,23.947851656,60,MONTH
NIFTY500 Value 50,2026-03-01 10:00:40.290 +0530,22.326263279,36,MONTH
NIFTY500 Value 50,2026-03-01 10:00:40.290 +0530,21.567339094,12,MONTH
NIFTY50 Equal Weight,2026-03-01 10:00:40.290 +0530,18.21586638,60,MONTH
NIFTY50 Equal Weight,2026-03-01 10:00:40.290 +0530,16.839629677,36,MONTH
NIFTY50 Equal Weight,2026-03-01 10:00:40.290 +0530,16.446884878,12,MONTH
NIFTY200 Quality 30,2026-03-01 10:00:40.290 +0530,15.14147101,12,MONTH
NIFTY200 Quality 30,2026-03-01 10:00:40.290 +0530,15.908753497,60,MONTH
NIFTY200 Quality 30,2026-03-01 10:00:40.290 +0530,15.222877829,36,MONTH
NIFTY100 Quality 30,2026-03-01 10:00:40.290 +0530,14.334367321,36,MONTH
NIFTY100 Quality 30,2026-03-01 10:00:40.290 +0530,15.066168466,60,MONTH
NIFTY100 Quality 30,2026-03-01 10:00:40.290 +0530,14.099993449,12,MONTH
NIFTY100 Enhanced ESG,2026-03-01 10:00:40.290 +0530,16.275799509,60,MONTH
NIFTY100 Enhanced ESG,2026-03-01 10:00:40.290 +0530,15.886335958,12,MONTH
NIFTY100 Enhanced ESG,2026-03-01 10:00:40.290 +0530,15.28487552,36,MONTH
NIFTY100 ESG,2026-03-01 10:00:40.290 +0530,15.43439261,36,MONTH
NIFTY100 ESG,2026-03-01 10:00:40.290 +0530,15.963,12,MONTH
NIFTY100 ESG,2026-03-01 10:00:40.290 +0530,16.404008098,60,MONTH
NIFTY100 Alpha 30,2026-03-01 10:00:40.290 +0530,16.762351916,12,MONTH
NIFTY100 Alpha 30,2026-03-01 10:00:40.290 +0530,18.063966503,60,MONTH
NIFTY100 Alpha 30,2026-03-01 10:00:40.290 +0530,16.909318245,36,MONTH
NIFTY Smallcap 100,2026-03-01 10:00:40.290 +0530,16.544002309,36,MONTH
NIFTY Smallcap 100,2026-03-01 10:00:40.290 +0530,18.198688957,60,MONTH
NIFTY Smallcap 100,2026-03-01 10:00:40.290 +0530,17.226668362,12,MONTH
NIFTY SME EMERGE,2026-03-01 10:00:40.290 +0530,44.310248362,12,MONTH
NIFTY SME EMERGE,2026-03-01 10:00:40.290 +0530,49.458967607,60,MONTH
NIFTY SME EMERGE,2026-03-01 10:00:40.290 +0530,46.708436374,36,MONTH
NIFTY Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,14.031027483,36,MONTH
NIFTY Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,14.797309448,60,MONTH
NIFTY Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,13.402938537,12,MONTH
NIFTY Midcap150 Quality 50,2026-03-01 10:00:40.290 +0530,16.391688834,60,MONTH
NIFTY Midcap150 Quality 50,2026-03-01 10:00:40.290 +0530,15.009317073,12,MONTH
NIFTY Midcap150 Quality 50,2026-03-01 10:00:40.290 +0530,15.347367667,36,MONTH
NIFTY Midcap 100,2026-03-01 10:00:40.290 +0530,21.569303313,60,MONTH
NIFTY Midcap 100,2026-03-01 10:00:40.290 +0530,20.08329157,36,MONTH
NIFTY Midcap 100,2026-03-01 10:00:40.290 +0530,19.241147666,12,MONTH
NIFTY LargeMidcap 250,2026-03-01 10:00:40.290 +0530,18.997202331,60,MONTH
NIFTY LargeMidcap 250,2026-03-01 10:00:40.290 +0530,17.324832544,12,MONTH
NIFTY LargeMidcap 250,2026-03-01 10:00:40.290 +0530,17.743812125,36,MONTH
NIFTY Alpha Quality Value Low-Volatility 30,2026-03-01 10:00:40.290 +0530,19.794825173,36,MONTH
NIFTY Alpha Quality Value Low-Volatility 30,2026-03-01 10:00:40.290 +0530,18.740501185,12,MONTH
NIFTY Alpha Quality Value Low-Volatility 30,2026-03-01 10:00:40.290 +0530,20.307269325,60,MONTH
NIFTY Alpha Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,16.193373557,36,MONTH
NIFTY Alpha Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,15.503849547,12,MONTH
NIFTY Alpha Quality Low-Volatility 30,2026-03-01 10:00:40.290 +0530,16.771841963,60,MONTH
NIFTY Alpha Low-Volatility 30,2026-03-01 10:00:40.290 +0530,15.638337991,36,MONTH
NIFTY Alpha Low-Volatility 30,2026-03-01 10:00:40.290 +0530,15.330559582,12,MONTH
NIFTY Alpha Low-Volatility 30,2026-03-01 10:00:40.290 +0530,16.275488589,60,MONTH
INF966L01DV0,2026-03-01 10:00:15.369 +0530,-6.77345396,12,MONTH
INF966L01DU2,2026-03-01 10:00:15.369 +0530,-6.752625498,12,MONTH
INF966L01DT4,2026-03-01 10:00:15.369 +0530,-6.798863625,12,MONTH
INF966L01DS6,2026-03-01 10:00:15.369 +0530,-8.08457068,12,MONTH
INF966L01DR8,2026-03-01 10:00:15.369 +0530,-8.064069044,12,MONTH
INF966L01DQ0,2026-03-01 10:00:15.369 +0530,-8.097437291,12,MONTH
INF966L01DP2,2026-03-01 10:00:15.369 +0530,-7.682586493,12,MONTH
INF966L01DO5,2026-03-01 10:00:15.369 +0530,-7.662253383,12,MONTH
INF966L01DN7,2026-03-01 10:00:15.369 +0530,-7.726855836,12,MONTH
INF966L01DM9,2026-03-01 10:00:15.369 +0530,-9.101604067,12,MONTH
INF966L01DL1,2026-03-01 10:00:15.369 +0530,-9.081756766,12,MONTH
INF966L01DI7,2026-03-01 10:00:15.369 +0530,-9.125678104,12,MONTH
INF966L01DH9,2026-03-01 10:00:15.369 +0530,2.557502521,12,MONTH
INF966L01DG1,2026-03-01 10:00:15.369 +0530,2.557502521,12,MONTH
INF966L01DF3,2026-03-01 10:00:15.369 +0530,2.489662414,12,MONTH
INF966L01DE6,2026-03-01 10:00:15.369 +0530,1.02598212,12,MONTH
INF966L01DD8,2026-03-01 10:00:15.369 +0530,1.02598212,12,MONTH
INF966L01DC0,2026-03-01 10:00:15.369 +0530,0.9658480788,12,MONTH
INF966L01DB2,2026-03-01 10:00:15.369 +0530,4.115304795,12,MONTH
INF966L01DA4,2026-03-01 10:00:15.369 +0530,4.107502829,12,MONTH
INF966L01CZ3,2026-03-01 10:00:15.369 +0530,4.105384729,12,MONTH
INF966L01CY6,2026-03-01 10:00:15.369 +0530,2.735004799,12,MONTH
INF966L01CX8,2026-03-01 10:00:15.369 +0530,2.742450746,12,MONTH
INF966L01CW0,2026-03-01 10:00:15.369 +0530,2.789770973,12,MONTH
INF966L01CV2,2026-03-01 10:00:15.369 +0530,5.773731003,12,MONTH
INF966L01CU4,2026-03-01 10:00:15.369 +0530,5.773731003,12,MONTH
INF966L01CT6,2026-03-01 10:00:15.369 +0530,5.756457608,12,MONTH
INF966L01CS8,2026-03-01 10:00:15.369 +0530,4.117465013,12,MONTH
INF966L01CR0,2026-03-01 10:00:15.369 +0530,4.127558108,12,MONTH
INF966L01CQ2,2026-03-01 10:00:15.369 +0530,4.109477415,12,MONTH
INF966L01CP4,2026-03-01 10:00:15.369 +0530,13.112593499,12,MONTH
INF966L01CO7,2026-03-01 10:00:15.369 +0530,13.112593499,12,MONTH
INF966L01CN9,2026-03-01 10:00:15.369 +0530,12.560756585,12,MONTH
INF966L01CL3,2026-03-01 10:00:15.369 +0530,14.324668944,12,MONTH
INF966L01CK5,2026-03-01 10:00:15.369 +0530,14.324668944,12,MONTH
INF966L01CJ7,2026-03-01 10:00:15.369 +0530,14.253547684,12,MONTH
INF966L01CI9,2026-03-01 10:00:15.369 +0530,19.75672164,12,MONTH
INF966L01CH1,2026-03-01 10:00:15.369 +0530,19.75672164,12,MONTH
INF966L01CG3,2026-03-01 10:00:15.369 +0530,19.782703088,12,MONTH
INF966L01CF5,2026-03-01 10:00:15.369 +0530,21.733092774,12,MONTH
INF966L01CE8,2026-03-01 10:00:15.369 +0530,21.733092774,12,MONTH
INF966L01CD0,2026-03-01 10:00:15.369 +0530,21.691590178,12,MONTH
INF966L01CC2,2026-03-01 10:00:15.369 +0530,21.677074663,12,MONTH
INF966L01CB4,2026-03-01 10:00:15.369 +0530,21.677074663,12,MONTH
INF966L01CA6,2026-03-01 10:00:15.369 +0530,21.662532484,12,MONTH
INF966L01BZ5,2026-03-01 10:00:15.369 +0530,23.686382208,12,MONTH
INF966L01BY8,2026-03-01 10:00:15.369 +0530,23.686382208,12,MONTH
INF966L01BX0,2026-03-01 10:00:15.369 +0530,23.577426397,12,MONTH
INF966L01BW2,2026-03-01 10:00:15.369 +0530,19.292136008,12,MONTH
INF966L01BV4,2026-03-01 10:00:15.369 +0530,19.253705437,12,MONTH
INF966L01BU6,2026-03-01 10:00:15.369 +0530,19.091565261,12,MONTH
INF966L01BT8,2026-03-01 10:00:15.369 +0530,21.005109892,12,MONTH
INF966L01BS0,2026-03-01 10:00:15.369 +0530,20.966356419,12,MONTH
INF966L01BR2,2026-03-01 10:00:15.369 +0530,20.927409588,12,MONTH
INF966L01BQ4,2026-03-01 10:00:15.369 +0530,23.957801652,12,MONTH
INF966L01BP6,2026-03-01 10:00:15.369 +0530,23.957801652,12,MONTH
INF966L01BO9,2026-03-01 10:00:15.369 +0530,23.988316042,12,MONTH
INF966L01BN1,2026-03-01 10:00:15.369 +0530,25.828828969,12,MONTH
INF966L01BM3,2026-03-01 10:00:15.369 +0530,25.828828969,12,MONTH
INF966L01BL5,2026-03-01 10:00:15.369 +0530,25.870911905,12,MONTH
INF966L01BK7,2026-03-01 10:00:15.369 +0530,6.565916191,12,MONTH
INF966L01BJ9,2026-03-01 10:00:15.369 +0530,6.565916191,12,MONTH
INF966L01BI1,2026-03-01 10:00:15.369 +0530,6.528531725,12,MONTH
INF966L01BH3,2026-03-01 10:00:15.369 +0530,7.509535049,12,MONTH
INF966L01BG5,2026-03-01 10:00:15.369 +0530,7.509535049,12,MONTH
INF966L01BF7,2026-03-01 10:00:15.369 +0530,7.507015371,12,MONTH
INF966L01BE0,2026-03-01 10:00:15.369 +0530,6.698374112,12,MONTH
INF966L01BD2,2026-03-01 10:00:15.369 +0530,6.698039897,12,MONTH
INF966L01BC4,2026-03-01 10:00:15.369 +0530,6.680586316,12,MONTH
INF966L01BB6,2026-03-01 10:00:15.369 +0530,6.804459981,12,MONTH
INF966L01BA8,2026-03-01 10:00:15.369 +0530,6.803187185,12,MONTH
INF966L01AZ7,2026-03-01 10:00:15.369 +0530,6.785223185,12,MONTH
INF966L01AY0,2026-03-01 10:00:15.369 +0530,21.620303092,12,MONTH
